"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
461,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,460,70119,70119,229376,32,0,0,12,0,16,64,"0x0","0x7c8593dd2b80",3896531183536,3896641032178,3896641054400,3896641060552,22222
462,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,461,70119,70119,229376,32,0,0,12,0,16,64,"0x0","0x7c8593dd2b80",3896531185372,3896641054400,3896641077511,3896641083237,23111
463,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,462,70119,70119,21504,384,32768,1432,128,0,48,64,"0x0","0x7c853fac6a40",3896531187816,3896641267730,3896641800909,3896641819478,533179
464,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,463,70119,70119,6144,256,512,0,20,0,32,64,"0x0","0x7c853fac6880",3896531189707,3896641862834,3896641889352,3896641894193,26518
465,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,464,70119,70119,229376,32,0,0,12,0,16,64,"0x0","0x7c8593dd2b80",3896531191651,3896641889352,3896641912908,3896641917921,23556
466,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,465,70119,70119,229376,32,0,0,12,0,16,64,"0x0","0x7c8593dd2b80",3896531193277,3896641912908,3896641936018,3896641941635,23110
467,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,466,70119,70119,28416,256,22528,1104,128,0,64,64,"0x0","0x7c853fac69c0",3896531195588,3896642126386,3896642838081,3896642945475,711695
468,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,467,70119,70119,6144,256,512,0,20,0,32,64,"0x0","0x7c853fac6880",3896531197375,3896642838081,3896642859710,3896642948419,21629
469,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,468,70119,70119,229376,32,0,0,12,0,16,64,"0x0","0x7c8593dd2b80",3896531199330,3896642859710,3896642883414,3896642950549,23704
470,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,469,70119,70119,229376,32,0,0,12,0,16,64,"0x0","0x7c8593dd2b80",3896531201172,3896642883414,3896642906377,3896642928932,22963
471,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,470,70119,70119,21504,384,32768,1432,128,0,48,64,"0x0","0x7c853fac6a40",3896531203693,3896643116596,3896643660441,3896643739164,543845
472,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,471,70119,70119,6144,256,512,0,20,0,32,64,"0x0","0x7c853fac6880",3896531205661,3896643742810,3896643767403,3896643773265,24593
473,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,472,70119,70119,229376,32,0,0,12,0,16,64,"0x0","0x7c8593dd2b80",3896531207675,3896643767403,3896643791254,3896643797361,23851
474,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,473,70119,70119,229376,32,0,0,12,0,16,64,"0x0","0x7c8593dd2b80",3896531209474,3896643791254,3896643814661,3896643819937,23407
475,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,474,70119,70119,28416,256,22528,1104,128,0,64,64,"0x0","0x7c853fac69c0",3896531211903,3896644005770,3896644714946,3896644800090,709176
