"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
278,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,277,70188,70188,229376,32,0,0,12,0,16,64,"0x0","0x76bb12ad2b80",3897182289757,3897247566370,3897247590814,3897247598393,24444
279,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,278,70188,70188,21504,384,32768,1432,128,0,48,64,"0x0","0x76baa4d86a40",3897182292122,3897247814364,3897248363091,3897248388548,548727
280,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,279,70188,70188,6144,256,512,0,20,0,32,64,"0x0","0x76baa4d86880",3897182293881,3897248439830,3897248468273,3897248476565,28443
281,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,280,70188,70188,229376,32,0,0,12,0,16,64,"0x0","0x76bb12ad2b80",3897182295788,3897248468273,3897248493458,3897248502051,25185
282,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,281,70188,70188,229376,32,0,0,12,0,16,64,"0x0","0x76bb12ad2b80",3897182297464,3897248493458,3897248518198,3897248525777,24740
283,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,282,70188,70188,28416,256,22528,1104,128,0,64,64,"0x0","0x76baa4d869c0",3897182299867,3897248740859,3897249461434,3897249487020,720575
284,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,283,70188,70188,6144,256,512,0,20,0,32,64,"0x0","0x76baa4d86880",3897182301707,3897249461434,3897249483656,3897249489412,22222
285,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,284,70188,70188,229376,32,0,0,12,0,16,64,"0x0","0x76bb12ad2b80",3897182303445,3897249483656,3897249508692,3897249528586,25036
286,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,285,70188,70188,229376,32,0,0,12,0,16,64,"0x0","0x76bb12ad2b80",3897182305040,3897249508692,3897249533432,3897249546863,24740
287,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,286,70188,70188,21504,384,32768,1432,128,0,48,64,"0x0","0x76baa4d86a40",3897182307433,3897249756686,3897250308524,3897250333854,551838
288,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,287,70188,70188,6144,256,512,0,20,0,32,64,"0x0","0x76baa4d86880",3897182309277,3897250383633,3897250412818,3897250420064,29185
289,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,288,70188,70188,229376,32,0,0,12,0,16,64,"0x0","0x76bb12ad2b80",3897182311167,3897250412818,3897250437854,3897250446159,25036
290,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,289,70188,70188,229376,32,0,0,12,0,16,64,"0x0","0x76bb12ad2b80",3897182312749,3897250437854,3897250462298,3897250469665,24444
291,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,290,70188,70188,28416,256,22528,1104,128,0,64,64,"0x0","0x76baa4d869c0",3897182314984,3897250685255,3897251394127,3897251419631,708872
292,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,291,70188,70188,6144,256,512,0,20,0,32,64,"0x0","0x76baa4d86880",3897182316850,3897251394127,3897251417089,3897251422119,22962
293,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,292,70188,70188,229376,32,0,0,12,0,16,64,"0x0","0x76bb12ad2b80",3897182318693,3897251417089,3897251441977,3897251449167,24888
