"Kind","Agent_Id","Queue_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","Private_Segment_Size","Group_Segment_Size","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",607,17044236819146,17044238074435,0,25088,256,1,1,6656,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",608,17044238074435,17044238117844,0,0,256,1,1,53248,1,1
"KERNEL_DISPATCH",4,2,21,"void dequantize_block_iq3_s<__half>(void const*, __half*)",609,17044238142141,17044238588374,0,0,32,1,1,3620864,1,1
"KERNEL_DISPATCH",4,2,61,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",610,17044238588374,17044238646597,0,0,256,1,1,2228224,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",611,17044238646597,17044239860256,0,25088,256,1,1,6656,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",612,17044239860256,17044239903665,0,0,256,1,1,53248,1,1
"KERNEL_DISPATCH",4,2,21,"void dequantize_block_iq3_s<__half>(void const*, __half*)",613,17044239927665,17044240389899,0,0,32,1,1,3620864,1,1
"KERNEL_DISPATCH",4,2,61,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",614,17044240389899,17044240465308,0,0,256,1,1,2228224,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",615,17044240465308,17044241548593,0,25088,256,1,1,6656,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",616,17044241548593,17044241591409,0,0,256,1,1,53248,1,1
"KERNEL_DISPATCH",4,2,21,"void dequantize_block_iq3_s<__half>(void const*, __half*)",617,17044241613336,17044242015568,0,0,32,1,1,3620864,1,1
"KERNEL_DISPATCH",4,2,61,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",618,17044242015568,17044242073495,0,0,256,1,1,2228224,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",619,17044242073495,17044243104779,0,25088,256,1,1,6656,1,8
