"Kind","Direction","Source_Agent_Id","Destination_Agent_Id","Correlation_Id","Start_Timestamp","End_Timestamp"
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1388,25907015151840,25907015155247
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1389,25907015162950,25907015166358
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1390,25907015334945,25907015338796
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1391,25907015347981,25907015351537
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1392,25907015360129,25907015363684
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1393,25907015372129,25907015375980
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1394,25907015389017,25907015392572
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1395,25907015401016,25907015404424
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1396,25907015412868,25907015416720
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1397,25907015424719,25907015428127
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1398,25907015436126,25907015439534
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1399,25907015447830,25907015451681
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1400,25907015507235,25907015584566
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1401,25907015674785,25907015751968
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1402,25907021985092,25907023777921
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1403,25907023899250,25907023926360
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1404,25907023936138,25907023939545
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1405,25907026618566,25907027281655
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1406,25907027400318,25907027404614
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1407,25907027414539,25907027418836
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1408,25907040657206,25907044564631
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1409,25907044654998,25907044659146
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1410,25907052261937,25907054132097
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1411,25907054179650,25907054183798
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1412,25907054196242,25907054201131
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1413,25907054211649,25907054215056
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1414,25907054223945,25907054227352
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1415,25907054235944,25907054239352
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1416,25907054247648,25907054251055
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1417,25907054259647,25907054263499
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1418,25907054271795,25907054275351
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1419,25907054283498,25907054286906
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1420,25907054295498,25907054299350
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1421,25907054307498,25907054310905
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1422,25907054319053,25907054322608
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1423,25907054331200,25907054335052
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1424,25907054344682,25907054348237
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1425,25907054356385,25907054359940
